Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,home_Season,home_is_home,home_GoalsFor,home_GoalsAgainst,home_Shots,home_ShotsOT,home_Cards,home_GoalsFor_rolling_mean,home_GoalsFor_rolling_sum,home_GoalsAgainst_rolling_mean,home_GoalsAgainst_rolling_sum,home_Shots_rolling_mean,home_Shots_rolling_sum,home_ShotsOT_rolling_mean,home_ShotsOT_rolling_sum,home_Cards_rolling_mean,home_Cards_rolling_sum,home_Points_rolling_mean,home_Points_rolling_sum,home_PrevSeasonPoints,away_Season,away_is_home,away_GoalsFor,away_GoalsAgainst,away_Shots,away_ShotsOT,away_Cards,away_GoalsFor_rolling_mean,away_GoalsFor_rolling_sum,away_GoalsAgainst_rolling_mean,away_GoalsAgainst_rolling_sum,away_Shots_rolling_mean,away_Shots_rolling_sum,away_ShotsOT_rolling_mean,away_ShotsOT_rolling_sum,away_Cards_rolling_mean,away_Cards_rolling_sum,away_Points_rolling_mean,away_Points_rolling_sum,away_PrevSeasonPoints,h2h_points_home,h2h_points_away,home_value,away_value,home_goal_diff_rolling_mean,home_goal_diff_rolling_sum,away_goal_diff_rolling_mean,away_goal_diff_rolling_sum,home_points_sum,away_points_sum,home_points_rolling_mean,away_points_rolling_mean,home_points_sum_5,away_points_sum_5,home_points_mean_5,away_points_mean_5
E0,2023-10-29,15:30,Man United,Man City,0,3,A,0,1,A,P Tierney,7,21,3,10,9,4,7,12,4,1,0,0,2023,2023,1,0,3,7,3,4,1.2,6.0,1.2,6.0,15.8,79.0,5.0,25.0,1.6,8.0,1.8,9.0,75.0,2023,0,3,0,21,10,1,1.6,8.0,1.0,5.0,14.6,73.0,6.8,34.0,3.6,18.0,1.8,9.0,89.0,6,9,847.1,1160.0,0.0,0.0,0.6000000000000001,3.0,15.0,21.0,1.6666666666666667,2.3333333333333335,9.0,9.0,1.8,1.8
E0,2023-11-04,12:30,Fullham,Man United,0,1,A,0,0,D,J Brooks,18,12,3,5,9,15,9,4,5,2,0,0,2023,2023,1,0,1,18,3,5,0.8,4.0,1.2,6.0,12.0,60.0,4.4,22.0,1.4,7.0,1.0,5.0,52.0,2023,0,1,0,12,5,2,1.0,5.0,1.2,6.0,14.4,72.0,4.8,24.0,2.0,10.0,1.8,9.0,75.0,1,10,,847.1,-0.3999999999999999,-2.0,-0.1999999999999999,-1.0,12.0,15.0,1.2,1.5,5.0,9.0,1.0,1.8
E0,2023-11-04,15:00,Brentford,West Ham,3,2,H,1,2,A,T Bramall,16,12,4,2,12,14,4,3,1,4,0,0,2023,2023,1,3,2,16,4,1,1.6,8.0,1.2,6.0,14.2,71.0,5.0,25.0,3.6,18.0,1.4,7.0,59.0,2023,0,2,3,12,2,4,1.2,6.0,2.0,10.0,12.4,62.0,4.4,22.0,2.2,11.0,0.8,4.0,40.0,12,0,393.8,362.9,0.4000000000000001,2.0,-0.8,-4.0,13.0,14.0,1.3,1.4,7.0,4.0,1.4,0.8
E0,2023-11-04,15:00,Burnley,Crystal Palace,0,2,A,0,1,A,P Bankes,17,4,5,3,9,12,12,1,0,5,0,0,2023,2023,1,0,2,17,5,0,0.8,4.0,2.4,12.0,8.8,44.0,2.6,13.0,2.8,14.0,0.6,3.0,,2023,0,2,0,4,3,5,0.4,2.0,1.2,6.0,10.6,53.0,2.6,13.0,2.0,10.0,1.0,5.0,45.0,11,2,193.85,299.45,-1.6,-8.0,-0.7999999999999999,-4.0,4.0,12.0,0.4,1.2,3.0,5.0,0.6,1.0
E0,2023-11-04,15:00,Everton,Brighton,1,1,D,1,0,H,T Robinson,10,7,4,2,15,5,3,3,4,2,0,0,2023,2023,1,1,1,10,4,4,1.6,8.0,1.0,5.0,16.4,82.0,4.8,24.0,1.4,7.0,1.8,9.0,36.0,2023,0,1,1,7,2,2,1.6,8.0,2.4,12.0,12.2,61.0,4.0,20.0,2.0,10.0,1.0,5.0,62.0,7,7,365.15,464.9,0.6000000000000001,3.0,-0.7999999999999998,-4.0,10.0,17.0,1.0,1.7,9.0,5.0,1.8,1.0
E0,2023-11-04,15:00,Man City,Bournemouth,6,1,H,3,0,H,C Pawson,21,5,8,1,8,9,12,1,0,1,0,0,2023,2023,1,6,1,21,8,0,1.6,8.0,0.8,4.0,13.0,65.0,5.8,29.0,3.4,17.0,1.8,9.0,89.0,2023,0,1,6,5,1,1,0.8,4.0,2.6,13.0,10.2,51.0,3.8,19.0,2.2,11.0,0.6,3.0,39.0,12,0,1160.0,272.5,0.8,4.0,-1.8,-9.0,24.0,6.0,2.4,0.6,9.0,3.0,1.8,0.6
E0,2023-11-04,15:00,Sheffield United,Wolves,2,1,H,0,0,D,R Jones,11,10,2,3,13,10,4,4,2,3,0,0,2023,2023,1,2,1,11,2,2,0.4,2.0,4.0,20.0,8.8,44.0,2.2,11.0,2.4,12.0,0.0,0.0,,2023,0,1,2,10,3,3,1.6,8.0,1.2,6.0,9.0,45.0,4.0,20.0,4.0,20.0,1.8,9.0,41.0,4,7,104.5,358.18,-3.6,-18.0,0.4000000000000001,2.0,1.0,12.0,0.1,1.2,0.0,9.0,0.0,1.8
E0,2023-11-04,17:30,Newcastle,Arsenal,1,0,H,0,0,D,S Attwell,9,14,2,1,14,9,0,11,5,1,0,0,2023,2023,1,1,0,9,2,5,3.6,18.0,0.8,4.0,15.0,75.0,7.6,38.0,2.0,10.0,2.2,11.0,71.0,2023,0,0,1,14,1,1,2.8,14.0,0.8,4.0,13.2,66.0,5.4,27.0,1.8,9.0,2.2,11.0,84.0,4,10,575.8,1210.0,2.8,14.0,2.0,10.0,17.0,24.0,1.7,2.4,11.0,11.0,2.2,2.2
E0,2023-11-05,14:00,Nottm Forest,Aston Villa,2,0,H,1,0,H,J Gillett,5,13,3,3,6,9,0,10,1,1,0,0,2023,2023,1,2,0,5,3,1,0.6,3.0,1.6,8.0,12.0,60.0,3.6,18.0,3.4,17.0,0.6,3.0,38.0,2023,0,0,2,13,3,1,3.0,15.0,0.8,4.0,16.8,84.0,6.6,33.0,2.4,12.0,2.6,13.0,61.0,1,4,335.48,588.5,-1.0,-5.0,2.2,11.0,10.0,22.0,1.0,2.2,3.0,13.0,0.6,2.6
E0,2023-11-05,16:30,Luton Town,Liverpool,1,1,D,0,0,D,A Madley,8,24,5,6,7,13,4,7,1,1,0,0,2023,2023,1,1,1,8,5,1,1.2,6.0,1.8,9.0,11.8,59.0,2.4,12.0,1.8,9.0,0.8,4.0,,2023,0,1,1,24,6,1,2.2,11.0,1.0,5.0,19.0,95.0,5.8,29.0,2.6,13.0,2.0,10.0,67.0,0,0,57.43,794.8,-0.6000000000000001,-3.0,1.2000000000000002,6.0,5.0,23.0,0.5,2.3,4.0,10.0,0.8,2.0
E0,2023-11-06,20:00,Tottenham,Chelsea,1,4,A,1,1,D,M Oliver,8,17,5,8,12,21,1,6,1,5,2,0,2023,2023,1,1,4,8,5,5,1.8,9.0,0.8,4.0,15.4,77.0,4.6,23.0,3.0,15.0,2.6,13.0,60.0,2023,0,4,1,17,8,5,1.6,8.0,1.2,6.0,11.6,58.0,4.0,20.0,2.8,14.0,1.4,7.0,44.0,4,10,773.3,879.5,1.0,5.0,0.4000000000000001,2.0,26.0,12.0,2.6,1.2,13.0,7.0,2.6,1.4
E0,2023-11-11,12:30,Wolves,Tottenham,2,1,H,0,1,A,T Robinson,17,6,4,2,19,15,11,3,4,3,0,0,2023,2023,1,2,1,17,4,4,1.6,8.0,1.4,7.0,10.4,52.0,4.0,20.0,3.8,19.0,1.6,8.0,41.0,2023,0,1,2,6,2,3,1.6,8.0,1.2,6.0,14.4,72.0,4.6,23.0,3.2,16.0,2.4,12.0,60.0,6,9,358.18,773.3,0.2000000000000001,1.0,0.4000000000000001,2.0,12.0,26.0,1.0909090909090908,2.363636363636364,8.0,12.0,1.6,2.4
E0,2023-11-11,15:00,Arsenal,Burnley,3,1,H,1,0,H,M Oliver,16,8,6,5,8,9,3,3,0,1,1,0,2023,2023,1,3,1,16,6,2,2.4,12.0,0.6,3.0,13.4,67.0,4.4,22.0,1.4,7.0,2.0,10.0,84.0,2023,0,1,3,8,5,1,0.8,4.0,2.4,12.0,10.6,53.0,3.2,16.0,2.2,11.0,0.6,3.0,,6,6,1210.0,193.85,1.7999999999999998,9.0,-1.6,-8.0,24.0,4.0,2.1818181818181817,0.3636363636363636,10.0,3.0,2.0,0.6
E0,2023-11-11,15:00,Crystal Palace,Everton,2,3,A,1,1,D,S Barrott,13,8,4,4,9,18,9,2,1,4,0,0,2023,2023,1,2,3,13,4,1,0.8,4.0,1.2,6.0,10.0,50.0,2.6,13.0,2.4,12.0,1.4,7.0,45.0,2023,0,3,2,8,4,4,1.2,6.0,1.0,5.0,14.8,74.0,4.4,22.0,1.8,9.0,1.4,7.0,36.0,5,8,299.45,365.15,-0.3999999999999999,-2.0,0.1999999999999999,1.0,15.0,11.0,1.3636363636363635,1.0,7.0,7.0,1.4,1.4
E0,2023-11-11,15:00,Man United,Luton Town,1,0,H,0,0,D,G Scott,15,10,4,4,9,11,11,3,0,2,0,0,2023,2023,1,1,0,15,4,0,1.0,5.0,1.2,6.0,14.6,73.0,5.0,25.0,2.0,10.0,1.8,9.0,75.0,2023,0,0,1,10,4,2,1.0,5.0,1.8,9.0,11.6,58.0,3.0,15.0,1.8,9.0,0.4,2.0,,0,0,847.1,57.43,-0.1999999999999999,-1.0,-0.8,-4.0,18.0,6.0,1.6363636363636365,0.5454545454545454,9.0,2.0,1.8,0.4
E0,2023-11-11,17:30,Bournemouth,Newcastle,2,0,H,0,0,D,C Kavanagh,19,8,10,5,10,4,6,5,2,1,0,0,2023,2023,1,2,0,19,10,2,0.8,4.0,3.2,16.0,8.8,44.0,3.2,16.0,1.8,9.0,0.6,3.0,39.0,2023,0,0,2,8,5,1,2.2,11.0,0.8,4.0,12.4,62.0,5.0,25.0,3.0,15.0,2.2,11.0,71.0,2,8,272.5,575.8,-2.4000000000000004,-12.0,1.4,7.0,6.0,20.0,0.5454545454545454,1.818181818181818,3.0,11.0,0.6,2.2
E0,2023-11-12,14:00,Aston Villa,Fullham,3,1,H,2,0,H,S Hooper,12,9,6,5,4,17,2,2,2,5,0,0,2023,2023,1,3,1,12,6,2,2.8,14.0,1.2,6.0,16.4,82.0,5.8,29.0,2.0,10.0,2.0,10.0,61.0,2023,0,1,3,9,5,5,0.8,4.0,1.4,7.0,13.6,68.0,4.0,20.0,2.0,10.0,0.8,4.0,52.0,9,3,588.5,,1.6,8.0,-0.5999999999999999,-3.0,22.0,12.0,2.0,1.0909090909090908,10.0,4.0,2.0,0.8
E0,2023-11-12,14:00,Brighton,Sheffield United,1,1,D,1,0,H,J Brooks,11,9,6,1,13,16,6,3,3,2,1,0,2023,2023,1,1,1,11,6,5,1.2,6.0,2.4,12.0,11.0,55.0,3.6,18.0,1.8,9.0,0.6,3.0,62.0,2023,0,1,1,9,1,2,0.8,4.0,2.6,13.0,9.2,46.0,2.4,12.0,2.2,11.0,0.6,3.0,,2,8,464.9,104.5,-1.2,-6.0,-1.8,-9.0,18.0,4.0,1.6363636363636365,0.3636363636363636,3.0,3.0,0.6,0.6
E0,2023-11-12,14:00,Liverpool,Brentford,3,0,H,1,0,H,P Tierney,17,16,10,3,16,12,6,8,1,2,0,0,2023,2023,1,3,0,17,10,1,1.8,9.0,1.0,5.0,19.4,97.0,5.6,28.0,2.8,14.0,1.6,8.0,67.0,2023,0,0,3,16,3,2,2.0,10.0,1.0,5.0,15.0,75.0,5.4,27.0,3.4,17.0,2.0,10.0,59.0,7,4,794.8,393.8,0.8,4.0,1.0,5.0,24.0,16.0,2.1818181818181817,1.4545454545454546,8.0,10.0,1.6,2.0
E0,2023-11-12,14:00,West Ham,Nottm Forest,3,2,H,1,1,D,M Salisbury,16,10,6,5,9,12,9,4,2,2,0,0,2023,2023,1,3,2,16,6,2,1.4,7.0,2.0,10.0,12.6,63.0,4.0,20.0,2.6,13.0,0.8,4.0,40.0,2023,0,2,3,10,5,2,1.0,5.0,1.2,6.0,11.0,55.0,3.6,18.0,2.2,11.0,1.2,6.0,38.0,3,3,362.9,335.48,-0.6000000000000001,-3.0,-0.1999999999999999,-1.0,14.0,13.0,1.2727272727272727,1.181818181818182,4.0,6.0,0.8,1.2
E0,2023-11-12,16:30,Chelsea,Man City,4,4,D,2,2,D,A Taylor,17,15,9,10,12,15,3,3,5,3,0,0,2023,2023,1,4,4,17,9,5,2.4,12.0,1.2,6.0,13.0,65.0,4.8,24.0,3.4,17.0,2.0,10.0,44.0,2023,0,4,4,15,10,3,2.4,12.0,1.0,5.0,15.8,79.0,6.6,33.0,2.4,12.0,1.8,9.0,89.0,3,12,879.5,1160.0,1.2,6.0,1.4,7.0,15.0,27.0,1.3636363636363635,2.4545454545454546,10.0,9.0,2.0,1.8
E0,2023-11-25,12:30,Man City,Liverpool,1,1,D,1,0,H,C Kavanagh,16,8,5,3,9,11,9,6,1,3,0,0,2023,2023,1,1,1,16,5,1,3.0,15.0,1.4,7.0,14.2,71.0,7.0,35.0,2.2,11.0,2.0,10.0,89.0,2023,0,1,1,8,3,3,2.2,11.0,0.6,3.0,20.4,102.0,6.8,34.0,1.4,7.0,2.2,11.0,67.0,8,5,1160.0,794.8,1.6,8.0,1.6,8.0,28.0,27.0,2.3333333333333335,2.25,10.0,11.0,2.0,2.2
E0,2023-11-25,15:00,Burnley,West Ham,1,2,A,0,0,D,S Barrott,11,11,5,3,11,7,4,5,1,3,0,0,2023,2023,1,1,2,11,5,1,0.6,3.0,2.8,14.0,9.4,47.0,3.4,17.0,2.0,10.0,0.0,0.0,,2023,0,2,1,11,3,3,1.6,8.0,2.4,12.0,11.8,59.0,3.4,17.0,2.8,14.0,0.8,4.0,40.0,5,8,193.85,362.9,-2.1999999999999997,-11.0,-0.7999999999999998,-4.0,4.0,17.0,0.3333333333333333,1.4166666666666667,0.0,4.0,0.0,0.8
E0,2023-11-25,15:00,Luton Town,Crystal Palace,2,1,H,0,0,D,J Gillett,8,16,3,8,15,12,4,5,6,1,0,0,2023,2023,1,2,1,8,3,6,0.8,4.0,1.6,8.0,10.0,50.0,3.2,16.0,1.4,7.0,0.4,2.0,,2023,0,1,2,16,8,1,1.0,5.0,1.8,9.0,11.0,55.0,3.0,15.0,2.2,11.0,0.8,4.0,45.0,0,0,57.43,299.45,-0.8,-4.0,-0.8,-4.0,6.0,15.0,0.5,1.25,2.0,4.0,0.4,0.8
E0,2023-11-25,15:00,Newcastle,Chelsea,4,1,H,1,1,D,S Hooper,14,7,5,4,13,19,4,2,4,4,0,1,2023,2023,1,4,1,14,5,4,1.8,9.0,1.2,6.0,10.0,50.0,4.4,22.0,3.0,15.0,1.6,8.0,71.0,2023,0,1,4,7,4,6,2.8,14.0,2.0,10.0,14.2,71.0,5.8,29.0,3.6,18.0,1.6,8.0,44.0,4,10,575.8,879.5,0.6000000000000001,3.0,0.7999999999999998,4.0,20.0,16.0,1.6666666666666667,1.3333333333333333,8.0,8.0,1.6,1.6
E0,2023-11-25,15:00,Nottm Forest,Brighton,2,3,A,1,2,A,A Taylor,18,11,5,5,12,7,6,4,2,4,0,1,2023,2023,1,2,3,18,5,2,1.2,6.0,1.6,8.0,11.8,59.0,4.4,22.0,2.0,10.0,1.0,5.0,38.0,2023,0,3,2,11,5,6,1.2,6.0,1.4,7.0,11.0,55.0,4.2,21.0,2.0,10.0,0.8,4.0,62.0,4,1,335.48,464.9,-0.4000000000000001,-2.0,-0.1999999999999999,-1.0,13.0,19.0,1.0833333333333333,1.5833333333333333,5.0,4.0,1.0,0.8
E0,2023-11-25,15:00,Sheffield United,Bournemouth,1,3,A,0,2,A,A Madley,10,23,2,11,6,8,4,7,4,1,0,0,2023,2023,1,1,3,10,2,4,1.0,5.0,2.4,12.0,7.8,39.0,2.2,11.0,2.4,12.0,0.8,4.0,,2023,0,3,1,23,11,1,1.2,6.0,2.4,12.0,11.0,55.0,5.0,25.0,2.2,11.0,1.2,6.0,39.0,4,1,104.5,272.5,-1.4,-7.0,-1.2,-6.0,5.0,9.0,0.4166666666666667,0.75,4.0,6.0,0.8,1.2
E0,2023-11-25,17:30,Brentford,Arsenal,0,1,A,0,0,D,T Robinson,9,15,3,4,9,7,1,8,1,1,0,0,2023,2023,1,0,1,9,3,1,1.8,9.0,1.4,7.0,14.6,73.0,5.0,25.0,3.4,17.0,1.8,9.0,59.0,2023,0,1,0,15,4,1,2.2,11.0,0.8,4.0,13.6,68.0,4.0,20.0,1.6,8.0,2.0,10.0,84.0,4,7,393.8,1210.0,0.4000000000000001,2.0,1.4,7.0,16.0,27.0,1.3333333333333333,2.25,9.0,10.0,1.8,2.0
E0,2023-11-26,14:00,Tottenham,Aston Villa,1,2,A,1,1,D,R Jones,18,15,8,5,11,13,9,3,0,4,0,0,2023,2023,1,1,2,18,8,0,1.4,7.0,1.4,7.0,10.8,54.0,3.4,17.0,2.8,14.0,1.8,9.0,60.0,2023,0,2,1,15,5,4,2.2,11.0,1.2,6.0,15.0,75.0,5.2,26.0,1.6,8.0,2.0,10.0,61.0,6,9,773.3,588.5,0.0,0.0,1.0000000000000002,5.0,26.0,25.0,2.1666666666666665,2.0833333333333335,9.0,10.0,1.8,2.0
E0,2023-11-26,16:30,Everton,Man United,0,3,A,0,1,A,J Brooks,24,9,6,4,10,8,6,5,3,0,0,0,2023,2023,1,0,3,24,6,3,1.6,8.0,1.0,5.0,11.8,59.0,4.2,21.0,2.6,13.0,2.0,10.0,36.0,2023,0,3,0,9,4,0,1.2,6.0,1.0,5.0,13.8,69.0,5.0,25.0,1.4,7.0,2.4,12.0,75.0,5,8,365.15,847.1,0.6000000000000001,3.0,0.1999999999999999,1.0,14.0,21.0,1.1666666666666667,1.75,10.0,12.0,2.0,2.4
E0,2023-11-27,20:00,Fullham,Wolves,3,2,H,1,1,D,M Salisbury,12,10,6,6,13,13,6,2,2,2,0,0,2023,2023,1,3,2,12,6,2,1.0,5.0,1.6,8.0,13.4,67.0,4.4,22.0,2.8,14.0,0.8,4.0,52.0,2023,0,2,3,10,6,2,1.6,8.0,1.4,7.0,13.2,66.0,4.6,23.0,3.6,18.0,1.6,8.0,41.0,2,8,,358.18,-0.6000000000000001,-3.0,0.2000000000000001,1.0,12.0,15.0,1.0,1.25,4.0,8.0,0.8,1.6
E0,2023-12-02,15:00,Arsenal,Wolves,2,1,H,2,0,H,P Bankes,19,6,6,3,10,10,4,0,1,2,0,0,2023,2023,1,2,1,19,6,1,2.2,11.0,0.8,4.0,14.2,71.0,4.4,22.0,1.4,7.0,2.0,10.0,84.0,2023,0,1,2,6,3,2,1.8,9.0,1.8,9.0,13.6,68.0,5.2,26.0,3.2,16.0,1.4,7.0,41.0,12,3,1210.0,358.18,1.4,7.0,0.0,0.0,30.0,15.0,2.3076923076923075,1.1538461538461535,10.0,7.0,2.0,1.4
E0,2023-12-02,15:00,Brentford,Luton Town,3,1,H,0,0,D,A Taylor,27,7,6,1,10,8,7,5,1,2,0,0,2023,2023,1,3,1,27,6,1,1.6,8.0,1.2,6.0,14.2,71.0,5.0,25.0,2.6,13.0,1.8,9.0,59.0,2023,0,1,3,7,1,2,1.2,6.0,1.6,8.0,9.2,46.0,3.4,17.0,2.2,11.0,1.0,5.0,,0,0,393.8,57.43,0.4000000000000001,2.0,-0.4000000000000001,-2.0,16.0,9.0,1.2307692307692308,0.6923076923076923,9.0,5.0,1.8,1.0
E0,2023-12-02,15:00,Burnley,Sheffield United,5,0,H,2,0,H,C Kavanagh,19,6,7,3,9,12,6,1,2,5,0,1,2023,2023,1,5,0,19,7,2,0.6,3.0,2.4,12.0,9.6,48.0,3.8,19.0,1.8,9.0,0.0,0.0,,2023,0,0,5,6,3,7,1.0,5.0,2.4,12.0,8.8,44.0,2.2,11.0,2.8,14.0,0.8,4.0,,4,7,193.85,104.5,-1.7999999999999998,-9.0,-1.4,-7.0,4.0,5.0,0.3076923076923077,0.3846153846153846,0.0,4.0,0.0,0.8
E0,2023-12-02,17:30,Nottm Forest,Everton,0,1,A,0,0,D,P Tierney,13,12,2,3,15,14,4,3,1,0,0,0,2023,2023,1,0,1,13,2,1,1.6,8.0,2.2,11.0,12.2,61.0,4.4,22.0,2.2,11.0,0.8,4.0,38.0,2023,0,1,0,12,3,0,1.0,5.0,1.6,8.0,11.6,58.0,3.8,19.0,3.0,15.0,1.4,7.0,36.0,2,2,335.48,365.15,-0.6000000000000001,-3.0,-0.6000000000000001,-3.0,13.0,14.0,1.0,1.0769230769230769,4.0,7.0,0.8,1.4
E0,2023-12-02,20:00,Newcastle,Man United,1,0,H,0,0,D,R Jones,22,8,4,1,6,13,7,3,1,2,0,0,2023,2023,1,1,0,22,4,1,2.2,11.0,1.0,5.0,10.8,54.0,4.8,24.0,3.2,16.0,2.0,10.0,71.0,2023,0,0,1,8,1,2,1.4,7.0,0.8,4.0,11.4,57.0,4.2,21.0,1.4,7.0,2.4,12.0,75.0,5,8,575.8,847.1,1.2000000000000002,6.0,0.5999999999999999,3.0,23.0,24.0,1.7692307692307692,1.8461538461538465,10.0,12.0,2.0,2.4
E0,2023-12-03,14:00,Bournemouth,Aston Villa,2,2,D,1,1,D,T Bramall,15,11,7,3,16,12,7,7,5,3,0,0,2023,2023,1,2,2,15,7,5,1.8,9.0,2.0,10.0,13.4,67.0,6.4,32.0,2.0,10.0,1.8,9.0,39.0,2023,0,2,2,11,3,3,2.4,12.0,1.2,6.0,14.4,72.0,5.4,27.0,2.0,10.0,2.4,12.0,61.0,9,3,272.5,588.5,-0.1999999999999999,-1.0,1.2,6.0,12.0,28.0,0.9230769230769232,2.1538461538461537,9.0,12.0,1.8,2.4
E0,2023-12-03,14:00,Chelsea,Brighton,3,2,H,2,1,H,C Pawson,8,18,5,9,16,12,5,8,3,5,1,0,2023,2023,1,3,2,8,5,5,2.2,11.0,2.6,13.0,13.8,69.0,5.6,28.0,4.0,20.0,1.0,5.0,44.0,2023,0,2,3,18,9,5,1.4,7.0,1.4,7.0,10.4,52.0,4.6,23.0,3.0,15.0,1.2,6.0,62.0,3,9,879.5,464.9,-0.3999999999999999,-2.0,0.0,0.0,16.0,22.0,1.2307692307692308,1.6923076923076923,5.0,6.0,1.0,1.2
E0,2023-12-03,14:00,Liverpool,Fullham,4,3,H,2,2,D,S Attwell,26,9,12,5,6,7,3,4,0,0,0,0,2023,2023,1,4,3,26,12,0,2.0,10.0,0.4,2.0,19.2,96.0,6.6,33.0,1.6,8.0,2.2,11.0,67.0,2023,0,3,4,9,5,0,1.0,5.0,1.8,9.0,11.8,59.0,4.4,22.0,3.0,15.0,0.8,4.0,52.0,5,5,794.8,,1.6,8.0,-0.8,-4.0,28.0,15.0,2.1538461538461537,1.1538461538461535,11.0,4.0,2.2,0.8
E0,2023-12-03,14:00,West Ham,Crystal Palace,1,1,D,1,0,H,M Oliver,9,9,3,2,17,7,2,3,2,0,0,0,2023,2023,1,1,1,9,3,2,1.6,8.0,2.2,11.0,13.0,65.0,3.4,17.0,2.8,14.0,1.2,6.0,40.0,2023,0,1,1,9,2,0,1.2,6.0,2.2,11.0,12.6,63.0,4.2,21.0,2.4,12.0,0.6,3.0,45.0,7,7,362.9,299.45,-0.6000000000000001,-3.0,-1.0000000000000002,-5.0,20.0,15.0,1.5384615384615383,1.1538461538461535,6.0,3.0,1.2,0.6
E0,2023-12-03,16:30,Man City,Tottenham,3,3,D,2,1,H,S Hooper,18,8,4,4,14,14,10,8,4,4,0,0,2023,2023,1,3,3,18,4,4,3.2,16.0,1.4,7.0,16.6,83.0,7.8,39.0,1.8,9.0,2.2,11.0,89.0,2023,0,3,3,8,4,4,1.4,7.0,1.8,9.0,11.4,57.0,4.2,21.0,2.2,11.0,1.2,6.0,60.0,6,9,1160.0,773.3,1.8000000000000005,9.0,-0.4000000000000001,-2.0,29.0,26.0,2.230769230769231,2.0,11.0,6.0,2.2,1.2
E0,2023-12-05,19:30,Wolves,Burnley,1,0,H,1,0,H,J Gillett,7,12,4,3,11,15,6,8,2,4,0,0,2023,2023,1,1,0,7,4,2,1.6,8.0,2.0,10.0,10.8,54.0,4.4,22.0,2.4,12.0,0.8,4.0,41.0,2023,0,0,1,12,3,4,1.6,8.0,1.8,9.0,12.2,61.0,5.0,25.0,1.4,7.0,0.6,3.0,,2,11,358.18,193.85,-0.3999999999999999,-2.0,-0.1999999999999999,-1.0,15.0,7.0,1.0714285714285714,0.5,4.0,3.0,0.8,0.6
E0,2023-12-05,20:15,Luton Town,Arsenal,3,4,A,1,2,A,S Barrott,6,23,4,9,14,7,3,8,2,1,0,0,2023,2023,1,3,4,6,4,2,1.0,5.0,1.8,9.0,8.0,40.0,2.8,14.0,2.6,13.0,0.8,4.0,,2023,0,4,3,23,9,1,2.2,11.0,0.6,3.0,15.4,77.0,5.0,25.0,1.0,5.0,2.4,12.0,84.0,0,0,57.43,1210.0,-0.8,-4.0,1.6,8.0,9.0,33.0,0.6428571428571429,2.357142857142857,4.0,12.0,0.8,2.4
E0,2023-12-06,19:30,Brighton,Brentford,2,1,H,1,1,D,P Bankes,18,8,7,2,10,8,7,3,3,1,0,0,2023,2023,1,2,1,18,7,3,1.6,8.0,1.6,8.0,13.0,65.0,5.8,29.0,3.6,18.0,1.2,6.0,62.0,2023,0,1,2,8,2,1,1.6,8.0,1.4,7.0,15.0,75.0,4.2,21.0,1.8,9.0,1.8,9.0,59.0,7,4,464.9,393.8,0.0,0.0,0.2000000000000001,1.0,22.0,19.0,1.5714285714285714,1.3571428571428572,6.0,9.0,1.2,1.8
E0,2023-12-06,19:30,Crystal Palace,Bournemouth,0,2,A,0,1,A,C Pawson,16,11,3,4,10,17,3,9,1,3,0,0,2023,2023,1,0,2,16,3,1,1.4,7.0,1.6,8.0,11.0,55.0,4.0,20.0,1.8,9.0,0.8,4.0,45.0,2023,0,2,0,11,4,3,2.0,10.0,2.0,10.0,15.0,75.0,7.0,35.0,2.2,11.0,2.0,10.0,39.0,12,0,299.45,272.5,-0.2000000000000001,-1.0,0.0,0.0,16.0,13.0,1.1428571428571428,0.9285714285714286,4.0,10.0,0.8,2.0
E0,2023-12-06,19:30,Fullham,Nottm Forest,5,0,H,2,0,H,J Smith,14,4,6,1,7,10,6,1,0,1,0,0,2023,2023,1,5,0,14,6,0,1.6,8.0,2.2,11.0,11.6,58.0,4.8,24.0,3.0,15.0,0.8,4.0,52.0,2023,0,0,5,4,1,1,1.2,6.0,2.0,10.0,11.0,55.0,3.2,16.0,1.8,9.0,0.6,3.0,38.0,6,0,,335.48,-0.6000000000000001,-3.0,-0.8,-4.0,15.0,13.0,1.0714285714285714,0.9285714285714286,4.0,3.0,0.8,0.6
E0,2023-12-06,19:30,Sheffield United,Liverpool,0,2,A,0,1,A,S Hooper,6,15,1,8,12,8,2,12,2,3,0,0,2023,2023,1,0,2,6,1,2,0.8,4.0,3.0,15.0,7.6,38.0,1.6,8.0,3.6,18.0,0.8,4.0,,2023,0,2,0,15,8,3,2.4,12.0,1.0,5.0,19.2,96.0,7.8,39.0,1.4,7.0,2.2,11.0,67.0,0,12,104.5,794.8,-2.2,-11.0,1.4,7.0,5.0,31.0,0.3571428571428571,2.2142857142857144,4.0,11.0,0.8,2.2
