Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,home_GoalsFor_rolling_mean,home_GoalsFor_rolling_sum,home_GoalsAgainst_rolling_mean,home_GoalsAgainst_rolling_sum,home_Shots_rolling_mean,home_Shots_rolling_sum,home_ShotsOT_rolling_mean,home_ShotsOT_rolling_sum,home_Cards_rolling_mean,home_Cards_rolling_sum,home_Points_rolling_mean,home_Points_rolling_sum,home_PrevSeasonPoints,away_GoalsFor_rolling_mean,away_GoalsFor_rolling_sum,away_GoalsAgainst_rolling_mean,away_GoalsAgainst_rolling_sum,away_Shots_rolling_mean,away_Shots_rolling_sum,away_ShotsOT_rolling_mean,away_ShotsOT_rolling_sum,away_Cards_rolling_mean,away_Cards_rolling_sum,away_Points_rolling_mean,away_Points_rolling_sum,away_PrevSeasonPoints,h2h_points_home,h2h_points_away,home_value,away_value,home_goal_diff_rolling_mean,home_goal_diff_rolling_sum,away_goal_diff_rolling_mean,away_goal_diff_rolling_sum,home_points_sum,away_points_sum,home_points_sum_5,away_points_sum_5,home_points_mean_5,away_points_mean_5,value_gap,points_gap,goal_diff_gap,shots_gap,shots_ot_gap,cards_gap
E0,2025-01-25,15:00,Liverpool,Ipswich,4,1,H,3,0,H,M Salisbury,16,3,6,3,10,11,3,4,0,2,0,0,2024,2.6,13.0,0.8,4.0,24.0,120.0,8.2,41.0,1.8,9.0,2.2,11.0,82.0,0.8,4.0,2.2,11.0,6.4,32.0,3.2,16.0,2.4,12.0,0.8,4.0,,3,0,926.3,,1.8,9.0,-1.4,-7.0,50.0,16.0,11.0,4.0,2.2,0.8,,34.0,16.0,17.6,4.999999999999999,0.5999999999999999
E0,2025-01-25,15:00,Southampton,Newcastle,1,3,A,1,2,A,S Barrott,12,17,5,9,10,5,3,8,1,0,0,0,2024,0.8,4.0,2.8,14.0,11.2,56.0,3.6,18.0,2.6,13.0,0.0,0.0,,2.2,11.0,1.0,5.0,15.6,78.0,5.2,26.0,1.6,8.0,2.4,12.0,60.0,1,13,289.5,659.65,-2.0,-10.0,1.2000000000000002,6.0,6.0,38.0,0.0,12.0,0.0,2.4,370.15,32.0,16.0,4.4,1.6,1.0
E0,2025-01-25,15:00,Wolves,Arsenal,0,1,A,0,0,D,M Oliver,9,9,4,3,20,10,1,5,0,1,1,1,2024,1.0,5.0,2.2,11.0,10.6,53.0,4.8,24.0,1.8,9.0,0.8,4.0,46.0,1.8,9.0,1.0,5.0,13.6,68.0,4.6,23.0,2.2,11.0,2.2,11.0,89.0,0,15,362.1,1170.0,-1.2000000000000002,-6.0,0.8,4.0,16.0,44.0,4.0,11.0,0.8,2.2,807.9,28.0,10.0,3.0,0.20000000000000018,0.40000000000000013
E0,2025-01-25,17:30,Man City,Chelsea,3,1,H,1,1,D,J Brooks,15,10,6,4,6,8,2,4,3,2,0,0,2024,3.0,15.0,0.8,4.0,17.2,86.0,6.8,34.0,1.0,5.0,2.2,11.0,91.0,1.4,7.0,1.6,8.0,18.4,92.0,6.2,31.0,2.6,13.0,1.0,5.0,63.0,11,2,1320.0,1140.0,2.2,11.0,-0.2000000000000001,-1.0,38.0,40.0,11.0,5.0,2.2,1.0,180.0,2.0,12.0,1.1999999999999993,0.5999999999999996,1.6
E0,2025-01-26,14:00,Crystal Palace,Brentford,1,2,A,0,0,D,T Harrington,16,13,5,6,8,11,4,7,2,2,0,0,2024,1.4,7.0,0.4,2.0,12.6,63.0,6.2,31.0,0.8,4.0,2.2,11.0,49.0,1.6,8.0,1.4,7.0,12.4,62.0,5.6,28.0,1.0,5.0,1.0,5.0,39.0,6,6,437.0,433.73,1.0,5.0,0.2000000000000001,1.0,27.0,28.0,11.0,5.0,2.2,1.0,3.269999999999982,1.0,4.0,0.1999999999999993,0.6000000000000005,0.19999999999999996
E0,2025-01-26,14:00,Tottenham,Leicester City,1,2,A,1,0,H,R Jones,15,12,6,3,6,16,6,4,1,5,0,0,2024,1.2,6.0,2.0,10.0,12.0,60.0,3.8,19.0,1.6,8.0,0.2,1.0,66.0,0.4,2.0,2.2,11.0,9.6,48.0,3.0,15.0,1.6,8.0,0.0,0.0,,10,4,806.7,292.5,-0.8,-4.0,-1.8000000000000005,-9.0,24.0,14.0,1.0,0.0,0.2,0.0,514.2,10.0,5.0,2.4000000000000004,0.7999999999999998,0.0
E0,2025-01-26,16:30,Aston Villa,West Ham,1,1,D,1,0,H,P Bankes,14,14,4,4,13,16,4,3,2,3,0,0,2024,1.4,7.0,1.6,8.0,11.2,56.0,3.4,17.0,1.8,9.0,1.6,8.0,68.0,1.0,5.0,2.6,13.0,10.2,51.0,1.8,9.0,1.8,9.0,1.2,6.0,52.0,8,5,648.5,561.5,-0.2000000000000001,-1.0,-1.6,-8.0,36.0,26.0,8.0,6.0,1.6,1.2,87.0,10.0,7.0,1.0,1.5999999999999999,0.0
E0,2025-01-26,19:00,Fullham,Man United,0,1,A,0,0,D,A Taylor,9,4,3,1,7,9,3,0,0,1,0,0,2024,2.0,10.0,1.6,8.0,15.6,78.0,4.8,24.0,1.8,9.0,1.6,8.0,47.0,1.2,6.0,2.0,10.0,13.4,67.0,3.6,18.0,2.6,13.0,0.8,4.0,60.0,3,12,,893.35,0.3999999999999999,2.0,-0.8,-4.0,33.0,26.0,8.0,4.0,1.6,0.8,,7.0,6.0,2.1999999999999993,1.1999999999999997,0.8
E0,2025-02-01,12:30,Nottm Forest,Brighton,7,0,H,3,0,H,S Hooper,14,10,9,5,8,13,4,6,1,3,0,0,2024,1.8,9.0,1.6,8.0,12.0,60.0,4.4,22.0,1.6,8.0,2.0,10.0,36.0,1.6,8.0,1.0,5.0,11.4,57.0,3.4,17.0,2.6,13.0,1.6,8.0,48.0,5,8,363.6,555.2,0.1999999999999999,1.0,0.6000000000000001,3.0,44.0,34.0,10.0,8.0,2.0,1.6,191.60000000000002,10.0,2.0,0.5999999999999996,1.0000000000000004,1.0
E0,2025-02-01,15:00,Bournemouth,Liverpool,0,2,A,0,1,A,D England,14,19,3,7,15,9,3,3,2,3,0,0,2024,2.8,14.0,1.0,5.0,15.4,77.0,8.0,40.0,3.2,16.0,2.2,11.0,48.0,2.8,14.0,0.8,4.0,23.4,117.0,8.0,40.0,1.2,6.0,2.2,11.0,82.0,3,12,350.65,926.3,1.7999999999999998,9.0,2.0,10.0,40.0,53.0,11.0,11.0,2.2,2.2,575.65,13.0,1.0,7.999999999999998,0.0,2.0
E0,2025-02-01,15:00,Everton,Leicester City,4,0,H,3,0,H,D Bond,13,9,7,1,7,13,5,6,0,0,0,0,2024,0.8,4.0,1.2,6.0,9.4,47.0,2.4,12.0,2.8,14.0,1.2,6.0,48.0,0.6,3.0,1.8,9.0,11.2,56.0,3.4,17.0,2.2,11.0,0.6,3.0,,6,6,323.8,292.5,-0.3999999999999999,-2.0,-1.2000000000000002,-6.0,23.0,17.0,6.0,3.0,1.2,0.6,31.30000000000001,6.0,4.0,1.799999999999999,1.0,0.5999999999999996
E0,2025-02-01,15:00,Ipswich,Southampton,1,2,A,1,1,D,M Oliver,15,9,6,4,11,14,1,2,0,3,0,0,2024,1.0,5.0,2.8,14.0,6.4,32.0,3.8,19.0,2.6,13.0,0.8,4.0,,1.0,5.0,3.2,16.0,10.0,50.0,3.6,18.0,2.6,13.0,0.0,0.0,,1,1,,289.5,-1.7999999999999998,-9.0,-2.2,-11.0,16.0,6.0,4.0,0.0,0.8,0.0,,10.0,2.0,3.5999999999999996,0.19999999999999973,0.0
E0,2025-02-01,15:00,Newcastle,Fullham,1,2,A,1,0,H,C Kavanagh,11,15,4,4,10,15,4,7,4,4,0,0,2024,2.2,11.0,1.2,6.0,14.6,73.0,5.4,27.0,1.2,6.0,2.4,12.0,60.0,1.6,8.0,1.6,8.0,14.6,73.0,4.0,20.0,1.2,6.0,1.0,5.0,47.0,12,3,659.65,,1.0000000000000002,5.0,0.0,0.0,41.0,33.0,12.0,5.0,2.4,1.0,,8.0,5.0,0.0,1.4000000000000004,0.0
E0,2025-02-01,17:30,Wolves,Aston Villa,2,0,H,1,0,H,A Madley,8,10,5,3,20,13,5,8,2,3,0,0,2024,0.6,3.0,2.4,12.0,11.0,55.0,4.8,24.0,1.8,9.0,0.2,1.0,46.0,1.6,8.0,1.2,6.0,13.2,66.0,4.0,20.0,1.6,8.0,1.8,9.0,68.0,5,8,362.1,648.5,-1.7999999999999998,-9.0,0.4000000000000001,2.0,16.0,37.0,1.0,9.0,0.2,1.8,286.4,21.0,11.0,2.1999999999999993,0.7999999999999998,0.19999999999999996
E0,2025-02-02,14:00,Brentford,Tottenham,0,2,A,0,1,A,J Gillett,20,13,4,2,4,11,10,3,0,1,0,0,2024,2.0,10.0,1.6,8.0,13.4,67.0,6.2,31.0,1.0,5.0,1.4,7.0,39.0,1.4,7.0,2.2,11.0,12.4,62.0,4.2,21.0,1.0,5.0,0.2,1.0,66.0,5,8,433.73,806.7,0.3999999999999999,2.0,-0.8000000000000003,-4.0,31.0,24.0,7.0,1.0,1.4,0.2,372.97,7.0,6.0,1.0,2.0,0.0
E0,2025-02-02,14:00,Man United,Crystal Palace,0,2,A,0,0,D,J Brooks,17,11,2,3,12,13,11,0,3,1,0,0,2024,1.4,7.0,1.6,8.0,12.0,60.0,3.0,15.0,2.0,10.0,1.4,7.0,60.0,1.6,8.0,0.8,4.0,13.8,69.0,6.4,32.0,0.8,4.0,2.0,10.0,49.0,5,8,893.35,437.0,-0.2000000000000001,-1.0,0.8,4.0,29.0,27.0,7.0,10.0,1.4,2.0,456.35,2.0,5.0,1.8000000000000007,3.4000000000000004,1.2
E0,2025-02-02,16:30,Arsenal,Man City,5,1,H,1,0,H,P Bankes,12,7,7,4,6,7,5,2,2,0,0,0,2024,1.8,9.0,1.0,5.0,12.8,64.0,4.2,21.0,2.6,13.0,2.2,11.0,89.0,3.4,17.0,0.8,4.0,15.4,77.0,7.0,35.0,1.4,7.0,2.6,13.0,91.0,5,8,1170.0,1320.0,0.8,4.0,2.6,13.0,47.0,41.0,11.0,13.0,2.2,2.6,150.0,6.0,9.0,2.5999999999999996,2.8,1.2000000000000002
E0,2025-02-03,20:00,Chelsea,West Ham,2,1,H,0,1,A,S Attwell,22,14,3,5,11,10,4,3,3,1,0,0,2024,1.4,7.0,1.8,9.0,18.0,90.0,5.4,27.0,2.8,14.0,1.0,5.0,63.0,1.0,5.0,2.8,14.0,9.8,49.0,2.2,11.0,2.0,10.0,0.8,4.0,52.0,10,4,1140.0,561.5,-0.4000000000000001,-2.0,-1.7999999999999998,-9.0,40.0,27.0,5.0,4.0,1.0,0.8,578.5,13.0,7.0,8.2,3.2,0.7999999999999998
E0,2025-02-12,19:30,Everton,Liverpool,2,2,D,1,1,D,M Oliver,10,6,3,4,9,20,2,3,2,2,1,1,2024,1.6,8.0,0.8,4.0,9.4,47.0,3.4,17.0,2.0,10.0,1.8,9.0,48.0,2.2,11.0,0.8,4.0,22.8,114.0,6.8,34.0,1.8,9.0,2.2,11.0,82.0,4,10,323.8,926.3,0.8,4.0,1.4,7.0,26.0,56.0,9.0,11.0,1.8,2.2,602.5,30.0,3.0,13.4,3.4,0.19999999999999996
E0,2025-02-14,20:00,Brighton,Chelsea,3,0,H,2,0,H,K Kavanagh,13,8,5,0,12,15,2,9,1,2,0,0,2024,1.2,6.0,2.0,10.0,10.8,54.0,3.6,18.0,2.6,13.0,1.4,7.0,48.0,1.8,9.0,1.6,8.0,18.4,92.0,5.0,25.0,2.6,13.0,1.6,8.0,63.0,6,9,555.2,1140.0,-0.8,-4.0,0.1999999999999999,1.0,34.0,43.0,7.0,8.0,1.4,1.6,584.8,9.0,5.0,7.599999999999998,1.4,0.0
E0,2025-02-15,12:30,Leicester City,Arsenal,0,2,A,0,0,D,S Barrott,6,11,2,5,9,10,3,7,2,1,0,0,2024,0.6,3.0,2.2,11.0,10.8,54.0,2.8,14.0,1.8,9.0,0.6,3.0,,2.2,11.0,1.0,5.0,12.4,62.0,4.6,23.0,2.6,13.0,2.2,11.0,89.0,0,15,292.5,1170.0,-1.6,-8.0,1.2000000000000002,6.0,17.0,50.0,3.0,11.0,0.6,2.2,877.5,33.0,14.0,1.5999999999999996,1.7999999999999998,0.8
E0,2025-02-15,15:00,Aston Villa,Ipswich,1,1,D,0,0,D,R Jones,25,4,6,3,7,11,16,1,0,3,0,1,2024,1.2,6.0,1.2,6.0,11.2,56.0,3.8,19.0,1.8,9.0,1.6,8.0,68.0,0.8,4.0,3.2,16.0,7.6,38.0,3.8,19.0,1.8,9.0,0.2,1.0,,1,1,648.5,,0.0,0.0,-2.4000000000000004,-12.0,37.0,16.0,8.0,1.0,1.6,0.2,,21.0,12.0,3.5999999999999996,0.0,0.0
E0,2025-02-15,15:00,Fullham,Nottm Forest,2,1,H,1,1,D,T Bramall,24,8,10,2,13,8,8,4,0,0,0,0,2024,1.6,8.0,1.4,7.0,15.4,77.0,3.6,18.0,1.8,9.0,1.4,7.0,47.0,2.8,14.0,1.6,8.0,12.6,63.0,4.8,24.0,1.6,8.0,2.0,10.0,36.0,12,3,,363.6,0.2000000000000001,1.0,1.1999999999999995,6.0,36.0,47.0,7.0,10.0,1.4,2.0,,11.0,5.0,2.8000000000000007,1.1999999999999997,0.19999999999999996
E0,2025-02-15,15:00,Man City,Newcastle,4,0,H,3,0,H,A Madley,11,3,7,1,5,13,7,4,0,1,0,0,2024,3.2,16.0,1.8,9.0,14.0,70.0,6.8,34.0,1.2,6.0,2.0,10.0,91.0,2.0,10.0,1.6,8.0,14.4,72.0,5.4,27.0,1.8,9.0,1.8,9.0,60.0,11,2,1320.0,659.65,1.4,7.0,0.3999999999999999,2.0,41.0,41.0,10.0,9.0,2.0,1.8,660.35,0.0,5.0,0.40000000000000036,1.3999999999999995,0.6000000000000001
E0,2025-02-15,15:00,Southampton,Bournemouth,1,3,A,0,2,A,J Gillett,11,14,4,7,13,15,4,6,1,3,0,0,2024,1.2,6.0,3.0,15.0,10.4,52.0,3.8,19.0,2.6,13.0,0.6,3.0,,2.4,12.0,1.0,5.0,15.0,75.0,6.8,34.0,3.0,15.0,2.0,10.0,48.0,6,9,289.5,350.65,-1.8,-9.0,1.4,7.0,9.0,40.0,3.0,10.0,0.6,2.0,61.14999999999998,31.0,16.0,4.6,3.0,0.3999999999999999
E0,2025-02-15,15:00,West Ham,Brentford,0,1,A,0,1,A,D England,13,14,3,5,10,13,9,2,1,1,0,0,2024,1.2,6.0,2.2,11.0,11.2,56.0,3.2,16.0,2.2,11.0,0.8,4.0,52.0,1.8,9.0,1.4,7.0,16.4,82.0,6.6,33.0,0.8,4.0,1.4,7.0,39.0,4,10,561.5,433.73,-1.0000000000000002,-5.0,0.4000000000000001,2.0,27.0,31.0,4.0,7.0,0.8,1.4,127.76999999999998,4.0,7.0,5.199999999999999,3.3999999999999995,1.4000000000000001
E0,2025-02-15,17:30,Crystal Palace,Everton,1,2,A,0,1,A,A Taylor,17,11,6,6,9,12,6,2,0,1,0,0,2024,1.6,8.0,0.6,3.0,12.2,61.0,5.0,25.0,0.6,3.0,2.0,10.0,49.0,2.0,10.0,1.0,5.0,9.6,48.0,4.0,20.0,2.4,12.0,2.0,10.0,48.0,2,11,437.0,323.8,1.0,5.0,1.0,5.0,30.0,27.0,10.0,10.0,2.0,2.0,113.19999999999999,3.0,0.0,2.5999999999999996,1.0,1.7999999999999998
E0,2025-02-16,14:00,Liverpool,Wolves,2,1,H,2,0,H,S Hooper,10,16,3,4,15,13,4,3,2,2,0,0,2024,2.2,11.0,0.8,4.0,20.2,101.0,6.4,32.0,2.2,11.0,2.2,11.0,82.0,0.6,3.0,2.0,10.0,10.4,52.0,5.2,26.0,1.8,9.0,0.6,3.0,46.0,12,3,926.3,362.1,1.4,7.0,-1.4,-7.0,57.0,19.0,11.0,3.0,2.2,0.6,564.1999999999999,38.0,14.0,9.799999999999999,1.2000000000000002,0.40000000000000013
E0,2025-02-16,16:30,Tottenham,Man United,1,0,H,1,0,H,P Bankes,22,16,7,6,13,9,10,5,1,2,0,0,2024,1.4,7.0,1.8,9.0,12.4,62.0,4.0,20.0,1.0,5.0,0.6,3.0,66.0,1.4,7.0,1.6,8.0,13.4,67.0,3.4,17.0,2.4,12.0,1.4,7.0,60.0,8,5,806.7,893.35,-0.4000000000000001,-2.0,-0.2000000000000001,-1.0,27.0,29.0,3.0,7.0,0.6,1.4,86.64999999999998,2.0,1.0,1.0,0.6000000000000001,1.4
E0,2025-02-19,19:30,Aston Villa,Liverpool,2,2,D,2,1,H,C Pawson,9,17,4,3,8,6,6,8,1,0,0,0,2024,1.0,5.0,1.2,6.0,13.6,68.0,4.0,20.0,1.8,9.0,1.2,6.0,68.0,2.4,12.0,0.8,4.0,17.6,88.0,5.6,28.0,2.4,12.0,2.6,13.0,82.0,2,11,648.5,926.3,-0.1999999999999999,-1.0,1.6,8.0,38.0,60.0,6.0,13.0,1.2,2.6,277.79999999999995,22.0,9.0,4.000000000000002,1.5999999999999996,0.5999999999999999
E0,2025-02-21,20:00,Leicester City,Brentford,0,4,A,0,3,A,T Harrington,8,14,3,6,10,10,5,6,4,0,0,0,2024,0.4,2.0,2.2,11.0,11.2,56.0,2.8,14.0,2.0,10.0,0.6,3.0,,1.0,5.0,1.4,7.0,15.2,76.0,5.4,27.0,1.0,5.0,1.4,7.0,39.0,8,5,292.5,433.73,-1.8000000000000005,-9.0,-0.3999999999999999,-2.0,17.0,34.0,3.0,7.0,0.6,1.4,141.23000000000002,17.0,7.0,4.0,2.6000000000000005,1.0
E0,2025-02-22,12:30,Everton,Man United,2,2,D,2,0,H,A Madley,9,9,8,3,12,9,7,9,4,1,0,0,2024,2.4,12.0,1.0,5.0,9.8,49.0,4.6,23.0,2.2,11.0,2.6,13.0,48.0,1.0,5.0,1.4,7.0,14.0,70.0,3.8,19.0,2.0,10.0,1.2,6.0,60.0,0,15,323.8,893.35,1.4,7.0,-0.3999999999999999,-2.0,30.0,29.0,13.0,6.0,2.6,1.2,569.55,1.0,9.0,4.199999999999999,0.7999999999999998,0.20000000000000018
E0,2025-02-22,15:00,Arsenal,West Ham,0,1,A,0,1,A,C Pawson,20,5,2,2,16,15,2,0,1,3,1,0,2024,2.4,12.0,0.8,4.0,12.8,64.0,5.0,25.0,2.2,11.0,2.6,13.0,89.0,1.0,5.0,1.6,8.0,10.4,52.0,3.0,15.0,2.2,11.0,0.8,4.0,52.0,10,4,1170.0,561.5,1.6,8.0,-0.6000000000000001,-3.0,53.0,27.0,13.0,4.0,2.6,0.8,608.5,26.0,11.0,2.4000000000000004,2.0,0.0
E0,2025-02-22,15:00,Bournemouth,Wolves,0,1,A,0,1,A,M Salisbury,8,13,3,5,17,9,6,7,3,3,1,0,2024,2.8,14.0,1.2,6.0,14.0,70.0,6.6,33.0,3.2,16.0,2.0,10.0,48.0,0.8,4.0,1.8,9.0,11.0,55.0,4.8,24.0,2.0,10.0,0.6,3.0,46.0,10,4,350.65,362.1,1.6,8.0,-1.0,-5.0,43.0,19.0,10.0,3.0,2.0,0.6,11.450000000000045,24.0,13.0,3.0,1.7999999999999998,1.2000000000000002
E0,2025-02-22,15:00,Fullham,Crystal Palace,0,2,A,0,1,A,R Jones,10,10,0,5,10,7,7,7,1,3,0,0,2024,1.6,8.0,1.2,6.0,17.2,86.0,4.8,24.0,1.6,8.0,1.8,9.0,47.0,1.6,8.0,0.8,4.0,13.0,65.0,5.0,25.0,0.6,3.0,1.8,9.0,49.0,9,3,,437.0,0.4000000000000001,2.0,0.8,4.0,39.0,30.0,9.0,9.0,1.8,1.8,,9.0,2.0,4.199999999999999,0.20000000000000018,1.0
E0,2025-02-22,15:00,Ipswich,Tottenham,1,4,A,1,2,A,T Robinson,17,10,5,6,15,14,4,4,2,1,0,0,2024,0.6,3.0,3.0,15.0,7.0,35.0,3.8,19.0,1.8,9.0,0.2,1.0,,1.4,7.0,1.4,7.0,14.2,71.0,4.6,23.0,1.0,5.0,1.2,6.0,66.0,3,0,,806.7,-2.4,-12.0,0.0,0.0,17.0,30.0,1.0,6.0,0.2,1.2,,13.0,12.0,7.199999999999999,0.7999999999999998,0.8
E0,2025-02-22,15:00,Southampton,Brighton,0,4,A,0,1,A,D Bond,6,18,1,12,11,12,5,6,2,0,0,0,2024,1.4,7.0,2.6,13.0,11.0,55.0,4.4,22.0,2.4,12.0,0.6,3.0,,1.6,8.0,1.8,9.0,11.2,56.0,3.8,19.0,2.4,12.0,1.8,9.0,48.0,3,9,289.5,555.2,-1.2000000000000002,-6.0,-0.1999999999999999,-1.0,9.0,37.0,3.0,9.0,0.6,1.8,265.70000000000005,28.0,5.0,0.1999999999999993,0.6000000000000005,0.0
E0,2025-02-22,17:30,Aston Villa,Chelsea,2,1,H,0,1,A,M Oliver,12,15,6,7,15,16,2,3,1,3,0,0,2024,1.2,6.0,1.6,8.0,13.2,66.0,4.2,21.0,1.8,9.0,0.8,4.0,68.0,1.6,8.0,2.0,10.0,17.0,85.0,4.8,24.0,2.6,13.0,1.4,7.0,63.0,7,7,648.5,1140.0,-0.4000000000000001,-2.0,-0.3999999999999999,-2.0,39.0,43.0,4.0,7.0,0.8,1.4,491.5,4.0,0.0,3.8000000000000007,0.5999999999999996,0.8
E0,2025-02-23,14:00,Newcastle,Nottm Forest,4,3,H,4,1,H,J Gillett,13,17,5,5,11,13,7,6,1,4,0,0,2024,1.6,8.0,2.2,11.0,12.2,61.0,4.8,24.0,1.2,6.0,1.2,6.0,60.0,2.4,12.0,2.0,10.0,12.0,60.0,4.6,23.0,1.2,6.0,1.4,7.0,36.0,12,3,659.65,363.6,-0.6000000000000001,-3.0,0.3999999999999999,2.0,41.0,47.0,6.0,7.0,1.2,1.4,296.04999999999995,6.0,5.0,0.1999999999999993,0.20000000000000018,0.0
E0,2025-02-23,16:30,Man City,Liverpool,0,2,A,0,2,A,A Taylor,16,8,5,4,3,10,7,5,0,0,0,0,2024,3.2,16.0,1.6,8.0,14.2,71.0,6.8,34.0,0.8,4.0,2.0,10.0,91.0,2.4,12.0,1.2,6.0,13.6,68.0,4.6,23.0,1.8,9.0,2.2,11.0,82.0,5,8,1320.0,926.3,1.6,8.0,1.2,6.0,44.0,61.0,10.0,11.0,2.0,2.2,393.70000000000005,17.0,2.0,0.5999999999999996,2.2,1.0
E0,2025-02-25,19:30,Brighton,Bournemouth,2,1,H,1,0,H,M Oliver,11,19,4,5,12,14,1,9,2,1,0,0,2024,2.0,10.0,1.8,9.0,12.6,63.0,5.2,26.0,2.0,10.0,1.8,9.0,48.0,2.4,12.0,1.0,5.0,14.2,71.0,6.6,33.0,3.6,18.0,1.8,9.0,48.0,12,3,555.2,350.65,0.1999999999999999,1.0,1.4,7.0,40.0,43.0,9.0,9.0,1.8,1.8,204.55000000000007,3.0,6.0,1.5999999999999996,1.3999999999999995,1.6
E0,2025-02-25,19:30,Crystal Palace,Aston Villa,4,1,H,1,0,H,S Barrott,19,6,6,2,19,10,3,8,3,1,0,0,2024,1.6,8.0,0.8,4.0,13.2,66.0,5.2,26.0,1.2,6.0,1.8,9.0,49.0,1.2,6.0,1.4,7.0,14.0,70.0,4.6,23.0,1.4,7.0,1.2,6.0,68.0,7,7,437.0,648.5,0.8,4.0,-0.1999999999999999,-1.0,33.0,42.0,9.0,6.0,1.8,1.2,211.5,9.0,5.0,0.8000000000000007,0.6000000000000005,0.19999999999999996
E0,2025-02-25,19:30,Wolves,Fullham,1,2,A,1,1,D,P Bankes,18,11,5,5,8,15,7,5,1,3,0,0,2024,1.0,5.0,1.2,6.0,11.0,55.0,4.4,22.0,2.2,11.0,1.2,6.0,46.0,1.2,6.0,1.0,5.0,15.0,75.0,3.8,19.0,1.2,6.0,1.8,9.0,47.0,8,5,362.1,,-0.1999999999999999,-1.0,0.1999999999999999,1.0,22.0,39.0,6.0,9.0,1.2,1.8,,17.0,2.0,4.0,0.6000000000000005,1.0000000000000002
E0,2025-02-25,20:15,Chelsea,Southampton,4,0,H,3,0,H,T Bramall,19,7,10,2,6,9,4,2,1,2,0,0,2024,1.4,7.0,2.0,10.0,14.8,74.0,4.2,21.0,2.8,14.0,1.2,6.0,63.0,1.2,6.0,2.8,14.0,9.6,48.0,3.6,18.0,2.2,11.0,0.6,3.0,,9,6,1140.0,289.5,-0.6000000000000001,-3.0,-1.6,-8.0,43.0,9.0,6.0,3.0,1.2,0.6,850.5,34.0,5.0,5.200000000000001,0.6000000000000001,0.5999999999999996
E0,2025-02-26,19:30,Brentford,Everton,1,1,D,1,0,H,S Hooper,12,14,3,4,3,6,2,5,2,1,0,0,2024,1.4,7.0,1.0,5.0,14.4,72.0,5.4,27.0,1.0,5.0,1.8,9.0,39.0,2.2,11.0,1.0,5.0,9.2,46.0,5.0,25.0,2.6,13.0,2.2,11.0,48.0,2,11,433.73,323.8,0.3999999999999999,2.0,1.2000000000000002,6.0,37.0,31.0,9.0,11.0,1.8,2.2,109.93,6.0,4.0,5.200000000000001,0.40000000000000036,1.6
E0,2025-02-26,19:30,Man United,Ipswich,3,2,H,2,2,D,D England,10,12,6,3,9,16,5,6,4,4,1,0,2024,0.8,4.0,1.6,8.0,11.2,56.0,2.6,13.0,2.0,10.0,0.8,4.0,60.0,0.8,4.0,3.4,17.0,9.4,47.0,4.2,21.0,1.8,9.0,0.2,1.0,,1,1,893.35,,-0.8,-4.0,-2.6,-13.0,30.0,17.0,4.0,1.0,0.8,0.2,,13.0,9.0,1.799999999999999,1.6,0.19999999999999996
E0,2025-02-26,19:30,Nottm Forest,Arsenal,0,0,D,0,0,D,A Madley,6,13,2,1,10,17,3,11,1,1,0,0,2024,2.8,14.0,2.6,13.0,14.2,71.0,5.0,25.0,1.6,8.0,1.2,6.0,36.0,2.0,10.0,0.8,4.0,14.0,70.0,4.6,23.0,2.2,11.0,2.0,10.0,89.0,3,12,363.6,1170.0,0.1999999999999997,1.0,1.2,6.0,47.0,53.0,6.0,10.0,1.2,2.0,806.4,6.0,5.0,0.1999999999999993,0.40000000000000036,0.6000000000000001
E0,2025-02-26,19:30,Tottenham,Man City,0,1,A,0,1,A,J Gillett,11,12,6,5,12,15,8,3,3,0,0,0,2024,2.0,10.0,1.2,6.0,14.2,71.0,5.4,27.0,1.0,5.0,1.8,9.0,66.0,2.8,14.0,1.6,8.0,13.2,66.0,6.2,31.0,0.8,4.0,1.8,9.0,91.0,7,7,806.7,1320.0,0.8,4.0,1.1999999999999995,6.0,33.0,44.0,9.0,9.0,1.8,1.8,513.3,11.0,2.0,1.0,0.7999999999999998,0.19999999999999996
E0,2025-02-26,20:15,Liverpool,Newcastle,2,0,H,1,0,H,C Kavanagh,12,3,3,0,12,11,4,2,0,1,0,0,2024,2.0,10.0,1.0,5.0,12.0,60.0,4.2,21.0,1.8,9.0,2.2,11.0,82.0,1.8,9.0,2.8,14.0,11.4,57.0,4.8,24.0,1.4,7.0,1.2,6.0,60.0,13,1,926.3,659.65,1.0,5.0,-0.9999999999999998,-5.0,64.0,44.0,11.0,6.0,2.2,1.2,266.65,20.0,10.0,0.5999999999999996,0.5999999999999996,0.40000000000000013
E0,2025-02-27,20:00,West Ham,Leicester City,2,0,H,2,0,H,S Attwell,8,10,2,2,12,6,3,3,0,0,0,0,2024,0.6,3.0,1.2,6.0,10.6,53.0,2.8,14.0,2.2,11.0,0.8,4.0,52.0,0.4,2.0,2.6,13.0,8.6,43.0,2.6,13.0,2.8,14.0,0.6,3.0,,4,10,561.5,292.5,-0.6,-3.0,-2.2,-11.0,30.0,17.0,4.0,3.0,0.8,0.6,269.0,13.0,8.0,2.0,0.19999999999999973,0.5999999999999996
